movieId,title,genres,combined_features
1344,Cape Fear (1962),Crime|Drama|Thriller,Cape Fear (1962) Crime Drama Thriller
1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,Carrie (1976) Drama Fantasy Horror Thriller
1346,Cat People (1982),Drama|Fantasy|Horror,Cat People (1982) Drama Fantasy Horror
1347,"Nightmare on Elm Street, A (1984)",Horror|Thriller,"Nightmare on Elm Street, A (1984) Horror Thriller"
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922) Horror"
1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),Horror,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986) Horror
1350,"Omen, The (1976)",Horror|Mystery|Thriller,"Omen, The (1976) Horror Mystery Thriller"
1351,Blood and Wine (Blood & Wine) (1996),Crime|Drama|Thriller,Blood and Wine (Blood & Wine) (1996) Crime Drama Thriller
1352,Albino Alligator (1996),Crime|Thriller,Albino Alligator (1996) Crime Thriller
1353,"Mirror Has Two Faces, The (1996)",Comedy|Drama|Romance,"Mirror Has Two Faces, The (1996) Comedy Drama Romance"
1354,Breaking the Waves (1996),Drama|Mystery,Breaking the Waves (1996) Drama Mystery
1355,Nightwatch (1997),Horror|Thriller,Nightwatch (1997) Horror Thriller
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller,Star Trek: First Contact (1996) Action Adventure Sci-Fi Thriller
1357,Shine (1996),Drama|Romance,Shine (1996) Drama Romance
1358,Sling Blade (1996),Drama,Sling Blade (1996) Drama
1359,Jingle All the Way (1996),Children|Comedy,Jingle All the Way (1996) Children Comedy
1360,Identification of a Woman (Identificazione di una donna) (1982),Drama,Identification of a Woman (Identificazione di una donna) (1982) Drama
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,Paradise Lost: The Child Murders at Robin Hood Hills (1996) Documentary
1363,"Preacher's Wife, The (1996)",Drama,"Preacher's Wife, The (1996) Drama"
1364,Zero Kelvin (Kjærlighetens kjøtere) (1995),Drama,Zero Kelvin (Kjærlighetens kjøtere) (1995) Drama
1365,Ridicule (1996),Drama,Ridicule (1996) Drama
1366,"Crucible, The (1996)",Drama,"Crucible, The (1996) Drama"
1367,101 Dalmatians (1996),Adventure|Children|Comedy,101 Dalmatians (1996) Adventure Children Comedy
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",Drama,"Forbidden Christ, The (Cristo proibito, Il) (1950) Drama"
1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller,I Can't Sleep (J'ai pas sommeil) (1994) Drama Thriller
1370,Die Hard 2 (1990),Action|Adventure|Thriller,Die Hard 2 (1990) Action Adventure Thriller
1371,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi,Star Trek: The Motion Picture (1979) Adventure Sci-Fi
1372,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi,Star Trek VI: The Undiscovered Country (1991) Action Mystery Sci-Fi
1373,Star Trek V: The Final Frontier (1989),Action|Sci-Fi,Star Trek V: The Final Frontier (1989) Action Sci-Fi
1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller,Star Trek II: The Wrath of Khan (1982) Action Adventure Sci-Fi Thriller
1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,Star Trek III: The Search for Spock (1984) Action Adventure Sci-Fi
1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,Star Trek IV: The Voyage Home (1986) Adventure Comedy Sci-Fi
1377,Batman Returns (1992),Action|Crime,Batman Returns (1992) Action Crime
1378,Young Guns (1988),Action|Comedy|Western,Young Guns (1988) Action Comedy Western
1379,Young Guns II (1990),Action|Western,Young Guns II (1990) Action Western
1380,Grease (1978),Comedy|Musical|Romance,Grease (1978) Comedy Musical Romance
1381,Grease 2 (1982),Comedy|Musical|Romance,Grease 2 (1982) Comedy Musical Romance
1382,Marked for Death (1990),Action|Drama,Marked for Death (1990) Action Drama
1383,Adrenalin: Fear the Rush (1996),Action|Sci-Fi,Adrenalin: Fear the Rush (1996) Action Sci-Fi
1384,"Substance of Fire, The (1996)",Drama,"Substance of Fire, The (1996) Drama"
1385,Under Siege (1992),Action|Drama|Thriller,Under Siege (1992) Action Drama Thriller
1386,Terror in a Texas Town (1958),Western,Terror in a Texas Town (1958) Western
1387,Jaws (1975),Action|Horror,Jaws (1975) Action Horror
1388,Jaws 2 (1978),Horror|Thriller,Jaws 2 (1978) Horror Thriller
1389,Jaws 3-D (1983),Action|Horror,Jaws 3-D (1983) Action Horror
1390,My Fellow Americans (1996),Comedy,My Fellow Americans (1996) Comedy
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi,Mars Attacks! (1996) Action Comedy Sci-Fi
1392,Citizen Ruth (1996),Comedy|Drama,Citizen Ruth (1996) Comedy Drama
1393,Jerry Maguire (1996),Drama|Romance,Jerry Maguire (1996) Drama Romance
1394,Raising Arizona (1987),Comedy,Raising Arizona (1987) Comedy
1395,Tin Men (1987),Comedy|Drama,Tin Men (1987) Comedy Drama
1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,Sneakers (1992) Action Comedy Crime Drama Sci-Fi
1397,Bastard Out of Carolina (1996),Drama,Bastard Out of Carolina (1996) Drama
1398,In Love and War (1996),Romance|War,In Love and War (1996) Romance War
1399,Marvin's Room (1996),Drama,Marvin's Room (1996) Drama
1400,Somebody is Waiting (1996),Drama,Somebody is Waiting (1996) Drama
1401,Ghosts of Mississippi (1996),Drama,Ghosts of Mississippi (1996) Drama
1404,Night Falls on Manhattan (1996),Crime|Drama,Night Falls on Manhattan (1996) Crime Drama
1405,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime,Beavis and Butt-Head Do America (1996) Adventure Animation Comedy Crime
1406,"Judgement in Stone, A (Cérémonie, La) (1995)",Drama,"Judgement in Stone, A (Cérémonie, La) (1995) Drama"
1407,Scream (1996),Comedy|Horror|Mystery|Thriller,Scream (1996) Comedy Horror Mystery Thriller
1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,"Last of the Mohicans, The (1992) Action Romance War Western"
1409,Michael (1996),Comedy|Drama|Fantasy|Romance,Michael (1996) Comedy Drama Fantasy Romance
1410,"Evening Star, The (1996)",Comedy|Drama,"Evening Star, The (1996) Comedy Drama"
1411,Hamlet (1996),Crime|Drama|Romance,Hamlet (1996) Crime Drama Romance
1412,Some Mother's Son (1996),Drama,Some Mother's Son (1996) Drama
1413,"Whole Wide World, The (1996)",Drama,"Whole Wide World, The (1996) Drama"
1414,Mother (1996),Comedy,Mother (1996) Comedy
1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,"Thieves (Voleurs, Les) (1996) Crime Drama Romance"
1416,Evita (1996),Drama|Musical,Evita (1996) Drama Musical
1417,"Portrait of a Lady, The (1996)",Drama,"Portrait of a Lady, The (1996) Drama"
1419,Walkabout (1971),Adventure|Drama,Walkabout (1971) Adventure Drama
1420,Message to Love: The Isle of Wight Festival (1996),Documentary,Message to Love: The Isle of Wight Festival (1996) Documentary
1421,Grateful Dead (1995),Documentary,Grateful Dead (1995) Documentary
1422,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller,Murder at 1600 (1997) Crime Drama Mystery Thriller
1423,Hearts and Minds (1996),Drama,Hearts and Minds (1996) Drama
1424,Inside (1996),Action,Inside (1996) Action
1425,Fierce Creatures (1997),Comedy,Fierce Creatures (1997) Comedy
1426,Zeus and Roxanne (1997),Children,Zeus and Roxanne (1997) Children
1427,Turbulence (1997),Action|Thriller,Turbulence (1997) Action Thriller
1428,Angel Baby (1995),Drama,Angel Baby (1995) Drama
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996) Action Adventure Comedy Thriller
1430,Underworld (1996),Comedy|Thriller,Underworld (1996) Comedy Thriller
1431,Beverly Hills Ninja (1997),Action|Comedy,Beverly Hills Ninja (1997) Action Comedy
1432,Metro (1997),Action|Comedy|Crime|Drama|Thriller,Metro (1997) Action Comedy Crime Drama Thriller
1433,"Machine, The (1994)",Comedy|Horror|Sci-Fi|Thriller,"Machine, The (1994) Comedy Horror Sci-Fi Thriller"
1434,"Stranger, The (1994)",Action,"Stranger, The (1994) Action"
1436,Falling in Love Again (1980),Comedy,Falling in Love Again (1980) Comedy
1437,"Cement Garden, The (1993)",Drama,"Cement Garden, The (1993) Drama"
1438,Dante's Peak (1997),Action|Thriller,Dante's Peak (1997) Action Thriller
1439,Meet Wally Sparks (1997),Comedy,Meet Wally Sparks (1997) Comedy
1440,Amos & Andrew (1993),Comedy,Amos & Andrew (1993) Comedy
1441,Benny & Joon (1993),Comedy|Romance,Benny & Joon (1993) Comedy Romance
1442,Prefontaine (1997),Drama,Prefontaine (1997) Drama
1443,"Tickle in the Heart, A (1996)",Documentary,"Tickle in the Heart, A (1996) Documentary"
1444,Guantanamera (1994),Comedy,Guantanamera (1994) Comedy
1445,McHale's Navy (1997),Comedy|War,McHale's Navy (1997) Comedy War
1446,Kolya (Kolja) (1996),Comedy|Drama,Kolya (Kolja) (1996) Comedy Drama
1447,Gridlock'd (1997),Crime,Gridlock'd (1997) Crime
1448,Fire on the Mountain (1996),Documentary,Fire on the Mountain (1996) Documentary
1449,Waiting for Guffman (1996),Comedy,Waiting for Guffman (1996) Comedy
1450,Prisoner of the Mountains (Kavkazsky plennik) (1996),War,Prisoner of the Mountains (Kavkazsky plennik) (1996) War
1453,"Beautician and the Beast, The (1997)",Comedy|Romance,"Beautician and the Beast, The (1997) Comedy Romance"
1454,SubUrbia (1997),Comedy|Drama,SubUrbia (1997) Comedy Drama
1455,Hotel de Love (1996),Comedy|Romance,Hotel de Love (1996) Comedy Romance
1456,"Pest, The (1997)",Comedy,"Pest, The (1997) Comedy"
1457,Fools Rush In (1997),Comedy|Drama|Romance,Fools Rush In (1997) Comedy Drama Romance
1458,Touch (1997),Drama|Fantasy|Romance,Touch (1997) Drama Fantasy Romance
1459,Absolute Power (1997),Mystery|Thriller,Absolute Power (1997) Mystery Thriller
1460,That Darn Cat (1997),Children|Comedy|Mystery,That Darn Cat (1997) Children Comedy Mystery
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997) Comedy
1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),Documentary,Unforgotten: Twenty-Five Years After Willowbrook (1996) Documentary
1463,That Old Feeling (1997),Comedy|Romance,That Old Feeling (1997) Comedy Romance
1464,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,Lost Highway (1997) Crime Drama Fantasy Film-Noir Mystery Romance
1465,Rosewood (1997),Action|Drama,Rosewood (1997) Action Drama
1466,Donnie Brasco (1997),Crime|Drama,Donnie Brasco (1997) Crime Drama
1467,Salut cousin! (1996),Comedy|Drama,Salut cousin! (1996) Comedy Drama
1468,Booty Call (1997),Comedy|Romance,Booty Call (1997) Comedy Romance
1470,Rhyme & Reason (1997),Documentary,Rhyme & Reason (1997) Documentary
1471,Boys Life 2 (1997),Drama,Boys Life 2 (1997) Drama
1472,City of Industry (1997),Crime|Thriller,City of Industry (1997) Crime Thriller
1473,Best Men (1997),Action|Comedy|Crime|Drama,Best Men (1997) Action Comedy Crime Drama
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997) Children Comedy
1475,Kama Sutra: A Tale of Love (1996),Romance,Kama Sutra: A Tale of Love (1996) Romance
1476,Private Parts (1997),Comedy|Drama,Private Parts (1997) Comedy Drama
1477,Love Jones (1997),Romance,Love Jones (1997) Romance
1479,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller,"Saint, The (1997) Action Romance Sci-Fi Thriller"
1480,Smilla's Sense of Snow (1997),Drama|Thriller,Smilla's Sense of Snow (1997) Drama Thriller
1482,"Van, The (1996)",Comedy|Drama,"Van, The (1996) Comedy Drama"
1483,Crash (1996),Drama|Thriller,Crash (1996) Drama Thriller
1484,"Daytrippers, The (1996)",Comedy|Drama|Mystery|Romance,"Daytrippers, The (1996) Comedy Drama Mystery Romance"
1485,Liar Liar (1997),Comedy,Liar Liar (1997) Comedy
1486,"Quiet Room, The (1996)",Drama,"Quiet Room, The (1996) Drama"
1487,Selena (1997),Drama|Musical,Selena (1997) Drama Musical
1488,"Devil's Own, The (1997)",Action|Drama|Thriller,"Devil's Own, The (1997) Action Drama Thriller"
1489,Cats Don't Dance (1997),Animation|Children|Musical,Cats Don't Dance (1997) Animation Children Musical
1490,B*A*P*S (1997),Comedy,B*A*P*S (1997) Comedy
1493,Love and Other Catastrophes (1996),Romance,Love and Other Catastrophes (1996) Romance
1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children,Turbo: A Power Rangers Movie (1997) Action Adventure Children
1496,Anna Karenina (1997),Drama|Romance,Anna Karenina (1997) Drama Romance
1497,Double Team (1997),Action,Double Team (1997) Action
1498,Inventing the Abbotts (1997),Drama|Romance,Inventing the Abbotts (1997) Drama Romance
1499,Anaconda (1997),Action|Adventure|Thriller,Anaconda (1997) Action Adventure Thriller
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,Grosse Pointe Blank (1997) Comedy Crime Romance
1501,Keys to Tulsa (1997),Crime,Keys to Tulsa (1997) Crime
1502,Kissed (1996),Drama|Romance,Kissed (1996) Drama Romance
1503,8 Heads in a Duffel Bag (1997),Comedy,8 Heads in a Duffel Bag (1997) Comedy
1504,Hollow Reed (1996),Drama,Hollow Reed (1996) Drama
1507,Paradise Road (1997),Drama|War,Paradise Road (1997) Drama War
1508,Traveller (1997),Drama,Traveller (1997) Drama
1509,All Over Me (1997),Drama,All Over Me (1997) Drama
1510,"Brother's Kiss, A (1997)",Drama,"Brother's Kiss, A (1997) Drama"
1511,"Chef in Love, A (Shekvarebuli kulinaris ataserti retsepti) (1997)",Comedy|Romance,"Chef in Love, A (Shekvarebuli kulinaris ataserti retsepti) (1997) Comedy Romance"
1513,Romy and Michele's High School Reunion (1997),Comedy,Romy and Michele's High School Reunion (1997) Comedy
1514,Temptress Moon (Feng Yue) (1996),Romance,Temptress Moon (Feng Yue) (1996) Romance
1515,Volcano (1997),Action|Drama|Thriller,Volcano (1997) Action Drama Thriller
1516,Children of the Revolution (1996),Comedy,Children of the Revolution (1996) Comedy
1517,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy,Austin Powers: International Man of Mystery (1997) Action Adventure Comedy
1518,Breakdown (1997),Action|Thriller,Breakdown (1997) Action Thriller
1519,Broken English (1996),Drama,Broken English (1996) Drama
1520,Commandments (1997),Romance,Commandments (1997) Romance
1522,Ripe (1996),Drama,Ripe (1996) Drama
1523,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance,"Truth or Consequences, N.M. (1997) Action Crime Romance"
1524,"Turning, The (1992)",Drama,"Turning, The (1992) Drama"
1525,Warriors of Virtue (1997),Action|Adventure|Children|Fantasy,Warriors of Virtue (1997) Action Adventure Children Fantasy
1526,Fathers' Day (1997),Comedy,Fathers' Day (1997) Comedy
1527,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi,"Fifth Element, The (1997) Action Adventure Comedy Sci-Fi"
1528,Intimate Relations (1996),Comedy,Intimate Relations (1996) Comedy
1529,Nowhere (1997),Comedy|Drama,Nowhere (1997) Comedy Drama
1531,Losing Chase (1996),Drama,Losing Chase (1996) Drama
1532,Sprung (1997),Comedy,Sprung (1997) Comedy
1533,"Promise, The (La promesse) (1996)",Drama,"Promise, The (La promesse) (1996) Drama"
1534,"Bonheur, Le (1965)",Drama,"Bonheur, Le (1965) Drama"
1535,Love! Valour! Compassion! (1997),Drama|Romance,Love! Valour! Compassion! (1997) Drama Romance
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance,Shall We Dance? (Shall We Dansu?) (1996) Comedy Drama Romance
1538,"Second Jungle Book: Mowgli & Baloo, The (1997)",Adventure|Children,"Second Jungle Book: Mowgli & Baloo, The (1997) Adventure Children"
1539,Twin Town (1997),Comedy|Crime,Twin Town (1997) Comedy Crime
1541,Addicted to Love (1997),Comedy|Romance,Addicted to Love (1997) Comedy Romance
1542,Brassed Off (1996),Comedy|Drama|Romance,Brassed Off (1996) Comedy Drama Romance
1543,"Designated Mourner, The (1997)",Drama,"Designated Mourner, The (1997) Drama"
1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,"Lost World: Jurassic Park, The (1997) Action Adventure Sci-Fi Thriller"
1545,Ponette (1996),Drama,Ponette (1996) Drama
1546,Schizopolis (1996),Comedy,Schizopolis (1996) Comedy
1547,Shiloh (1997),Children|Drama,Shiloh (1997) Children Drama
1548,"War at Home, The (1996)",Drama,"War at Home, The (1996) Drama"
1549,Rough Magic (1995),Drama|Romance,Rough Magic (1995) Drama Romance
1550,Trial and Error (1997),Comedy|Romance,Trial and Error (1997) Comedy Romance
1551,Buddy (1997),Adventure|Children|Drama,Buddy (1997) Adventure Children Drama
1552,Con Air (1997),Action|Adventure|Thriller,Con Air (1997) Action Adventure Thriller
1553,Late Bloomers (1996),Comedy,Late Bloomers (1996) Comedy
1554,"Pillow Book, The (1996)",Drama|Romance,"Pillow Book, The (1996) Drama Romance"
1555,"To Have, or Not (En avoir (ou pas)) (1995)",Drama,"To Have, or Not (En avoir (ou pas)) (1995) Drama"
1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller,Speed 2: Cruise Control (1997) Action Romance Thriller
1557,Squeeze (1997),Drama,Squeeze (1997) Drama
1558,Sudden Manhattan (1997),Comedy,Sudden Manhattan (1997) Comedy
1559,"Next Step, The (1997)",Drama,"Next Step, The (1997) Drama"
1561,Wedding Bell Blues (1996),Comedy,Wedding Bell Blues (1996) Comedy
1562,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller,Batman & Robin (1997) Action Adventure Fantasy Thriller
1563,Dream With the Fishes (1997),Drama,Dream With the Fishes (1997) Drama
1564,For Roseanna (Roseanna's Grave) (1997),Comedy|Drama|Romance,For Roseanna (Roseanna's Grave) (1997) Comedy Drama Romance
1565,Head Above Water (1996),Comedy|Thriller,Head Above Water (1996) Comedy Thriller
1566,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,Hercules (1997) Adventure Animation Children Comedy Musical
1567,"Last Time I Committed Suicide, The (1997)",Drama,"Last Time I Committed Suicide, The (1997) Drama"
1568,MURDER and murder (1996),Crime|Drama|Mystery,MURDER and murder (1996) Crime Drama Mystery
1569,My Best Friend's Wedding (1997),Comedy|Romance,My Best Friend's Wedding (1997) Comedy Romance
1570,Tetsuo II: Body Hammer (1992),Horror|Sci-Fi,Tetsuo II: Body Hammer (1992) Horror Sci-Fi
1571,When the Cat's Away (Chacun cherche son chat) (1996),Comedy|Romance,When the Cat's Away (Chacun cherche son chat) (1996) Comedy Romance
1572,"Contempt (Mépris, Le) (1963)",Drama,"Contempt (Mépris, Le) (1963) Drama"
1573,Face/Off (1997),Action|Crime|Drama|Thriller,Face/Off (1997) Action Crime Drama Thriller
1574,Fall (1997),Romance,Fall (1997) Romance
1575,Gabbeh (1996),Drama,Gabbeh (1996) Drama
1577,Mondo (1996),Drama,Mondo (1996) Drama
1578,"Innocent Sleep, The (1996)",Crime,"Innocent Sleep, The (1996) Crime"
1579,For Ever Mozart (1996),Drama,For Ever Mozart (1996) Drama
1580,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,Men in Black (a.k.a. MIB) (1997) Action Comedy Sci-Fi
1581,Out to Sea (1997),Comedy,Out to Sea (1997) Comedy
1582,Wild America (1997),Adventure|Children,Wild America (1997) Adventure Children
1583,"Simple Wish, A (1997)",Children|Fantasy,"Simple Wish, A (1997) Children Fantasy"
